Fecha,Sucursal,Producto,Monto_Venta,ID_Asesor
2025-11-27,Bogota,Credito Consumo,1480924,103
2025-11-27,Bogota,Libranza,2374442,176
2025-11-27,Bogota,Tarjeta Visa,2659687,190
2025-11-27,Bogota,Tarjeta Visa,1826039,106
2025-11-27,Bogota,Credito Consumo,3714382,157
2025-11-27,Bogota,Microcredito,241440,137
2025-11-27,Bogota,Tarjeta Visa,2676554,154
2025-11-27,Bogota,Credito Consumo,4019535,124
2025-11-27,Bogota,Libranza,3666439,163
2025-11-27,Bogota,Libranza,3264967,159
2025-11-27,Bogota,Tarjeta Visa,1480049,183
2025-11-27,Bogota,Credito Consumo,4536175,137
2025-11-27,Bogota,Libranza,2010878,184
2025-11-27,Bogota,Microcredito,1401461,116
2025-11-27,Bogota,Microcredito,3680884,138
2025-11-27,Bogota,Tarjeta Visa,908148,144
2025-11-27,Bogota,Credito Consumo,3208575,112
2025-11-27,Bogota,Tarjeta Visa,652106,110
2025-11-27,Bogota,Microcredito,4668450,109
2025-11-27,Bogota,Microcredito,592252,185
2025-11-27,Bogota,Credito Consumo,1862073,192
2025-11-27,Bogota,Tarjeta Visa,4263485,165
2025-11-27,Bogota,Tarjeta Visa,621402,167
2025-11-27,Bogota,Libranza,448070,136
2025-11-27,Bogota,Libranza,4236070,164
2025-11-27,Bogota,Libranza,3329622,183
2025-11-27,Bogota,Tarjeta Visa,3171449,168
2025-11-27,Bogota,Libranza,3504658,193
2025-11-27,Bogota,Microcredito,1166430,127
2025-11-27,Bogota,Microcredito,2894735,179
2025-11-27,Bogota,Libranza,2066250,196
2025-11-27,Bogota,Libranza,1470022,144
2025-11-27,Bogota,Credito Consumo,3054998,193
2025-11-27,Bogota,Microcredito,1002434,175
2025-11-27,Bogota,Tarjeta Visa,1737408,108
2025-11-27,Bogota,Credito Consumo,1378368,124
2025-11-27,Bogota,Tarjeta Visa,3340149,191
2025-11-27,Bogota,Libranza,3212333,146
2025-11-27,Bogota,Libranza,210698,176
2025-11-27,Bogota,Credito Consumo,3769803,197
2025-11-27,Bogota,Tarjeta Visa,1949939,168
2025-11-27,Bogota,Credito Consumo,4080045,139
2025-11-27,Bogota,Credito Consumo,2842160,158
2025-11-27,Bogota,Microcredito,3842629,135
2025-11-27,Bogota,Credito Consumo,3004866,123
2025-11-27,Bogota,Tarjeta Visa,1108544,181
2025-11-27,Bogota,Tarjeta Visa,4090404,196
2025-11-27,Bogota,Tarjeta Visa,3677284,126
2025-11-27,Bogota,Credito Consumo,4935839,134
2025-11-27,Bogota,Libranza,2498285,165
2025-11-27,Bogota,Tarjeta Visa,2330309,174
2025-11-27,Bogota,Tarjeta Visa,3377328,162
2025-11-27,Bogota,Tarjeta Visa,4240101,167
2025-11-27,Bogota,Tarjeta Visa,3311936,152
2025-11-27,Bogota,Tarjeta Visa,1524902,119
2025-11-27,Bogota,Microcredito,4472261,133
2025-11-27,Bogota,Tarjeta Visa,4000395,117
2025-11-27,Bogota,Tarjeta Visa,2799773,183
2025-11-27,Bogota,Tarjeta Visa,2440624,125
2025-11-27,Bogota,Tarjeta Visa,1817926,119
2025-11-27,Bogota,Credito Consumo,710766,140
2025-11-27,Bogota,Credito Consumo,2564324,143
2025-11-27,Bogota,Libranza,977198,135
2025-11-27,Bogota,Libranza,4346621,163
2025-11-27,Bogota,Microcredito,3060814,179
2025-11-27,Bogota,Credito Consumo,4342204,171
2025-11-27,Bogota,Credito Consumo,1738393,101
2025-11-27,Bogota,Microcredito,3653641,181
2025-11-27,Bogota,Tarjeta Visa,2416346,104
2025-11-27,Bogota,Libranza,4986817,118
2025-11-27,Bogota,Libranza,1716221,135
2025-11-27,Bogota,Tarjeta Visa,1553923,113
2025-11-27,Bogota,Libranza,1042118,108
2025-11-27,Bogota,Libranza,1094971,154
2025-11-27,Bogota,Tarjeta Visa,1352503,106
2025-11-27,Bogota,Libranza,1953757,184
2025-11-27,Bogota,Libranza,276393,195
2025-11-27,Bogota,Credito Consumo,550668,189
2025-11-27,Bogota,Credito Consumo,3143610,189
2025-11-27,Bogota,Tarjeta Visa,4684521,161
2025-11-27,Bogota,Libranza,3767187,158
2025-11-27,Bogota,Libranza,1718139,116
2025-11-27,Bogota,Credito Consumo,1189227,177
2025-11-27,Bogota,Credito Consumo,1292834,171
2025-11-27,Bogota,Microcredito,935185,104
2025-11-27,Bogota,Microcredito,4687606,157
2025-11-27,Bogota,Microcredito,454610,126
2025-11-27,Bogota,Tarjeta Visa,4461564,142
2025-11-27,Bogota,Microcredito,1359293,104
2025-11-27,Bogota,Libranza,3085285,136
2025-11-27,Bogota,Tarjeta Visa,4105732,177
2025-11-27,Bogota,Libranza,517037,159
2025-11-27,Bogota,Libranza,1667016,198
2025-11-27,Bogota,Credito Consumo,4755311,113
2025-11-27,Bogota,Microcredito,3215112,147
2025-11-27,Bogota,Credito Consumo,2907954,147
2025-11-27,Bogota,Microcredito,2346321,171
2025-11-27,Bogota,Credito Consumo,2649526,170
2025-11-27,Bogota,Tarjeta Visa,1498841,165
2025-11-27,Bogota,Credito Consumo,274655,119
2025-11-27,Bogota,Credito Consumo,4964491,120
2025-11-27,Bogota,Credito Consumo,4997325,107
2025-11-27,Bogota,Credito Consumo,1743573,119
2025-11-27,Bogota,Credito Consumo,2773331,121
2025-11-27,Bogota,Tarjeta Visa,1145416,165
2025-11-27,Bogota,Tarjeta Visa,533871,127
2025-11-27,Bogota,Microcredito,3476158,178
2025-11-27,Bogota,Microcredito,1092514,126
2025-11-27,Bogota,Libranza,1940917,142
2025-11-27,Bogota,Credito Consumo,3232813,111
2025-11-27,Bogota,Microcredito,1135293,148
2025-11-27,Bogota,Microcredito,2354016,138
2025-11-27,Bogota,Tarjeta Visa,1793130,125
2025-11-27,Bogota,Credito Consumo,807858,150
2025-11-27,Bogota,Libranza,680261,130
2025-11-27,Bogota,Tarjeta Visa,2573994,150
2025-11-27,Bogota,Libranza,1276023,132
2025-11-27,Bogota,Tarjeta Visa,4997319,192
2025-11-27,Bogota,Credito Consumo,3408322,167
2025-11-27,Bogota,Tarjeta Visa,305819,150
2025-11-27,Bogota,Credito Consumo,2336043,164
2025-11-27,Bogota,Tarjeta Visa,2776171,121
2025-11-27,Bogota,Microcredito,4268921,143
2025-11-27,Bogota,Microcredito,2104988,134
2025-11-27,Bogota,Tarjeta Visa,4946508,115
2025-11-27,Bogota,Tarjeta Visa,304207,189
2025-11-27,Bogota,Libranza,1539594,178
2025-11-27,Bogota,Libranza,3698747,187
2025-11-27,Bogota,Microcredito,1598008,162
2025-11-27,Bogota,Credito Consumo,1105093,134
2025-11-27,Bogota,Credito Consumo,704391,193
2025-11-27,Bogota,Microcredito,4211958,137
2025-11-27,Bogota,Credito Consumo,2318300,110
2025-11-27,Bogota,Libranza,2360466,174
2025-11-27,Bogota,Libranza,1807626,126
2025-11-27,Bogota,Tarjeta Visa,2120142,172
2025-11-27,Bogota,Libranza,2189404,175
2025-11-27,Bogota,Microcredito,2570321,195
2025-11-27,Bogota,Microcredito,2220911,117
2025-11-27,Bogota,Tarjeta Visa,3607266,194
2025-11-27,Bogota,Libranza,1924302,163
2025-11-27,Bogota,Libranza,3029512,105
2025-11-27,Bogota,Microcredito,4235888,170
2025-11-27,Bogota,Microcredito,745123,160
2025-11-27,Bogota,Credito Consumo,864567,111
2025-11-27,Bogota,Libranza,2494558,192
2025-11-27,Bogota,Libranza,1009005,113
2025-11-27,Bogota,Libranza,1919173,100
2025-11-27,Bogota,Microcredito,2039323,103
2025-11-27,Bogota,Credito Consumo,4913835,140
2025-11-27,Bogota,Microcredito,1834133,183
2025-11-27,Bogota,Libranza,3791337,171
2025-11-27,Bogota,Libranza,364650,162
2025-11-27,Bogota,Microcredito,784265,110
2025-11-27,Bogota,Credito Consumo,1266135,141
2025-11-27,Bogota,Microcredito,1202345,164
2025-11-27,Bogota,Libranza,4905125,181
2025-11-27,Bogota,Libranza,780097,197
2025-11-27,Bogota,Credito Consumo,2790423,175
2025-11-27,Bogota,Microcredito,493724,164
2025-11-27,Bogota,Tarjeta Visa,2212718,124
2025-11-27,Bogota,Credito Consumo,1375461,180
2025-11-27,Bogota,Tarjeta Visa,568199,183
2025-11-27,Bogota,Tarjeta Visa,4485457,173
2025-11-27,Bogota,Microcredito,876424,184
2025-11-27,Bogota,Microcredito,3143260,130
2025-11-27,Bogota,Microcredito,2415836,129
2025-11-27,Bogota,Credito Consumo,1474453,118
2025-11-27,Bogota,Tarjeta Visa,4290805,124
2025-11-27,Bogota,Credito Consumo,3673373,119
2025-11-27,Bogota,Microcredito,2797856,196
2025-11-27,Bogota,Tarjeta Visa,4707925,107
2025-11-27,Bogota,Libranza,2819522,149
2025-11-27,Bogota,Microcredito,4544971,138
2025-11-27,Bogota,Credito Consumo,1189144,135
2025-11-27,Bogota,Libranza,894070,127
2025-11-27,Bogota,Credito Consumo,4561320,162
2025-11-27,Bogota,Libranza,2162900,183
2025-11-27,Bogota,Libranza,2521969,181
2025-11-27,Bogota,Libranza,1582534,151
2025-11-27,Bogota,Credito Consumo,1341828,163
2025-11-27,Bogota,Microcredito,413128,176
2025-11-27,Bogota,Microcredito,566208,197
2025-11-27,Bogota,Tarjeta Visa,1287498,187
2025-11-27,Bogota,Credito Consumo,199758,121
2025-11-27,Bogota,Microcredito,4033407,152
2025-11-27,Bogota,Tarjeta Visa,1515302,171
2025-11-27,Bogota,Credito Consumo,1472311,103
2025-11-27,Bogota,Credito Consumo,164729,168
2025-11-27,Bogota,Credito Consumo,1234085,137
2025-11-27,Bogota,Credito Consumo,575285,194
2025-11-27,Bogota,Microcredito,3709684,179
2025-11-27,Bogota,Credito Consumo,2020130,155
2025-11-27,Bogota,Credito Consumo,250633,148
2025-11-27,Bogota,Microcredito,3006778,107
2025-11-27,Bogota,Libranza,3942429,136
2025-11-27,Bogota,Tarjeta Visa,2391059,195
2025-11-27,Bogota,Tarjeta Visa,3567609,138
2025-11-27,Bogota,Libranza,1027812,107
2025-11-27,Bogota,Credito Consumo,2583122,142
2025-11-27,Bogota,Microcredito,2307195,160
2025-11-27,Bogota,Microcredito,1567796,175
2025-11-27,Bogota,Microcredito,3159374,163
2025-11-27,Bogota,Libranza,4013301,163
2025-11-27,Bogota,Libranza,4645070,134
2025-11-27,Bogota,Tarjeta Visa,4615483,138
2025-11-27,Bogota,Credito Consumo,3540263,134
2025-11-27,Bogota,Tarjeta Visa,1315061,198
2025-11-27,Bogota,Microcredito,1849183,166
2025-11-27,Bogota,Credito Consumo,4750892,118
2025-11-27,Bogota,Credito Consumo,1560246,101
2025-11-27,Bogota,Libranza,560267,182
2025-11-27,Bogota,Microcredito,1350169,111
2025-11-27,Bogota,Tarjeta Visa,1321702,120
2025-11-27,Bogota,Microcredito,357025,119
2025-11-27,Bogota,Microcredito,3630929,169
2025-11-27,Bogota,Libranza,889605,152
2025-11-27,Bogota,Libranza,4192190,137
2025-11-27,Bogota,Libranza,1518367,150
2025-11-27,Bogota,Microcredito,4890558,143
2025-11-27,Bogota,Libranza,2920905,173
2025-11-27,Bogota,Libranza,3052490,129
2025-11-27,Bogota,Microcredito,2715481,178
2025-11-27,Bogota,Libranza,507315,157
2025-11-27,Bogota,Libranza,4242367,174
2025-11-27,Bogota,Credito Consumo,2800948,182
2025-11-27,Bogota,Microcredito,3173857,158
2025-11-27,Bogota,Libranza,4608999,138
2025-11-27,Bogota,Tarjeta Visa,2078229,193
2025-11-27,Bogota,Tarjeta Visa,2968820,170
2025-11-27,Bogota,Libranza,781299,132
2025-11-27,Bogota,Tarjeta Visa,1760715,120
2025-11-27,Bogota,Tarjeta Visa,3618297,121
2025-11-27,Bogota,Credito Consumo,1313188,121
2025-11-27,Bogota,Tarjeta Visa,4142463,128
2025-11-27,Bogota,Libranza,1349228,159
2025-11-27,Bogota,Credito Consumo,4575897,133
2025-11-27,Bogota,Credito Consumo,1876281,159
2025-11-27,Bogota,Microcredito,934929,108
2025-11-27,Bogota,Tarjeta Visa,1436843,170
2025-11-27,Bogota,Libranza,3608287,132
2025-11-27,Bogota,Credito Consumo,1723060,172
2025-11-27,Bogota,Tarjeta Visa,4414101,117
2025-11-27,Bogota,Credito Consumo,286581,160
2025-11-27,Bogota,Libranza,2326742,121
2025-11-27,Bogota,Credito Consumo,1589257,155
2025-11-27,Bogota,Tarjeta Visa,3995431,156
2025-11-27,Bogota,Credito Consumo,4127484,167
2025-11-27,Bogota,Libranza,4593510,180
2025-11-27,Bogota,Microcredito,4307296,113
2025-11-27,Bogota,Tarjeta Visa,1943144,122
2025-11-27,Bogota,Credito Consumo,1806715,105
2025-11-27,Bogota,Libranza,1982033,188
2025-11-27,Bogota,Microcredito,2217223,110
2025-11-27,Bogota,Microcredito,3917925,178
2025-11-27,Bogota,Microcredito,2600168,196
2025-11-27,Bogota,Tarjeta Visa,3756422,118
2025-11-27,Bogota,Libranza,492861,161
2025-11-27,Bogota,Credito Consumo,2477831,107
2025-11-27,Bogota,Credito Consumo,1492530,111
2025-11-27,Bogota,Tarjeta Visa,2304775,173
2025-11-27,Bogota,Credito Consumo,1288705,180
2025-11-27,Bogota,Tarjeta Visa,179868,167
2025-11-27,Bogota,Microcredito,1478891,177
2025-11-27,Bogota,Microcredito,1086864,140
2025-11-27,Bogota,Credito Consumo,4777028,126
2025-11-27,Bogota,Libranza,2354208,168
2025-11-27,Bogota,Microcredito,2071256,189
2025-11-27,Bogota,Credito Consumo,3841563,131
2025-11-27,Bogota,Credito Consumo,1269764,198
2025-11-27,Bogota,Credito Consumo,1092751,190
2025-11-27,Bogota,Libranza,4655047,176
2025-11-27,Bogota,Libranza,105193,174
2025-11-27,Bogota,Credito Consumo,4438309,157
2025-11-27,Bogota,Libranza,3527875,100
2025-11-27,Bogota,Credito Consumo,144358,114
2025-11-27,Bogota,Tarjeta Visa,2486120,111
2025-11-27,Bogota,Credito Consumo,3885177,107
2025-11-27,Bogota,Microcredito,3265148,123
2025-11-27,Bogota,Libranza,3959035,160
2025-11-27,Bogota,Microcredito,4277347,188
2025-11-27,Bogota,Microcredito,418516,184
2025-11-27,Bogota,Libranza,1649877,182
2025-11-27,Bogota,Tarjeta Visa,4969392,105
2025-11-27,Bogota,Credito Consumo,2661398,109
2025-11-27,Bogota,Tarjeta Visa,4282850,176
2025-11-27,Bogota,Microcredito,1215514,192
2025-11-27,Bogota,Credito Consumo,3959609,183
2025-11-27,Bogota,Tarjeta Visa,2850485,178
2025-11-27,Bogota,Credito Consumo,3258547,159
2025-11-27,Bogota,Libranza,4957159,145
2025-11-27,Bogota,Libranza,1897039,191
2025-11-27,Bogota,Microcredito,219915,118
2025-11-27,Bogota,Tarjeta Visa,3681934,106
2025-11-27,Bogota,Libranza,3079471,136
2025-11-27,Bogota,Tarjeta Visa,2831612,117
2025-11-27,Bogota,Credito Consumo,2950848,115
2025-11-27,Bogota,Tarjeta Visa,2640834,149
2025-11-27,Bogota,Libranza,1619955,108
2025-11-27,Bogota,Credito Consumo,3713680,121
2025-11-27,Bogota,Credito Consumo,745858,101
2025-11-27,Bogota,Tarjeta Visa,3784112,186
2025-11-27,Bogota,Microcredito,3904100,172
2025-11-27,Bogota,Credito Consumo,681751,178
2025-11-27,Bogota,Microcredito,190446,173
2025-11-27,Bogota,Microcredito,4860804,183
2025-11-27,Bogota,Tarjeta Visa,4092925,119
2025-11-27,Bogota,Libranza,3407873,158
2025-11-27,Bogota,Libranza,1392950,172
2025-11-27,Bogota,Microcredito,4287162,163
2025-11-27,Bogota,Credito Consumo,4161548,180
2025-11-27,Bogota,Microcredito,3662880,162
2025-11-27,Bogota,Microcredito,1099709,188
2025-11-27,Bogota,Tarjeta Visa,4250434,127
2025-11-27,Bogota,Tarjeta Visa,1546879,142
2025-11-27,Bogota,Libranza,2385244,194
2025-11-27,Bogota,Credito Consumo,3778908,113
2025-11-27,Bogota,Tarjeta Visa,747028,171
2025-11-27,Bogota,Tarjeta Visa,4066539,175
2025-11-27,Bogota,Microcredito,2078945,121
2025-11-27,Bogota,Microcredito,1012264,134
2025-11-27,Bogota,Tarjeta Visa,2116221,135
2025-11-27,Bogota,Libranza,339416,122
2025-11-27,Bogota,Microcredito,353197,163
2025-11-27,Bogota,Microcredito,744054,169
2025-11-27,Bogota,Libranza,1361090,157
2025-11-27,Bogota,Microcredito,3651484,171
2025-11-27,Bogota,Microcredito,3177814,160
2025-11-27,Bogota,Libranza,4603206,198
2025-11-27,Bogota,Tarjeta Visa,3569146,164
2025-11-27,Bogota,Credito Consumo,4757242,143
2025-11-27,Bogota,Microcredito,4531259,191
2025-11-27,Bogota,Microcredito,2810062,189
2025-11-27,Bogota,Microcredito,774115,139
2025-11-27,Bogota,Tarjeta Visa,1552607,184
2025-11-27,Bogota,Libranza,2517992,171
2025-11-27,Bogota,Tarjeta Visa,225039,195
2025-11-27,Bogota,Credito Consumo,1828229,120
2025-11-27,Bogota,Tarjeta Visa,4239702,139
2025-11-27,Bogota,Microcredito,993680,195
2025-11-27,Bogota,Microcredito,4527918,130
2025-11-27,Bogota,Microcredito,4562761,174
2025-11-27,Bogota,Credito Consumo,977349,135
2025-11-27,Bogota,Credito Consumo,2511711,137
2025-11-27,Bogota,Credito Consumo,4729056,181
2025-11-27,Bogota,Credito Consumo,3133380,125
2025-11-27,Bogota,Microcredito,4456425,157
2025-11-27,Bogota,Microcredito,4459969,125
2025-11-27,Bogota,Libranza,1465934,102
2025-11-27,Bogota,Libranza,3571085,192
2025-11-27,Bogota,Microcredito,3667685,143
2025-11-27,Bogota,Tarjeta Visa,2379780,188
2025-11-27,Bogota,Tarjeta Visa,4571747,106
2025-11-27,Bogota,Microcredito,191278,196
2025-11-27,Bogota,Tarjeta Visa,4406376,121
2025-11-27,Bogota,Libranza,3748864,176
2025-11-27,Bogota,Microcredito,2939064,107
2025-11-27,Bogota,Credito Consumo,2960757,116
2025-11-27,Bogota,Libranza,3910948,127
2025-11-27,Bogota,Microcredito,4180776,182
2025-11-27,Bogota,Microcredito,266065,106
2025-11-27,Bogota,Microcredito,2962328,183
2025-11-27,Bogota,Libranza,3691532,140
2025-11-27,Bogota,Microcredito,4738897,109
2025-11-27,Bogota,Credito Consumo,1085327,119
2025-11-27,Bogota,Libranza,2573156,178
2025-11-27,Bogota,Libranza,479601,169
2025-11-27,Bogota,Tarjeta Visa,556621,198
2025-11-27,Bogota,Tarjeta Visa,611483,181
2025-11-27,Bogota,Libranza,4326034,177
2025-11-27,Bogota,Tarjeta Visa,1134132,122
2025-11-27,Bogota,Credito Consumo,3757972,109
2025-11-27,Bogota,Tarjeta Visa,3419494,179
2025-11-27,Bogota,Credito Consumo,1259463,147
2025-11-27,Bogota,Credito Consumo,2719712,193
2025-11-27,Bogota,Libranza,915513,191
2025-11-27,Bogota,Microcredito,308069,153
2025-11-27,Bogota,Credito Consumo,4326839,110
2025-11-27,Bogota,Credito Consumo,1878106,193
2025-11-27,Bogota,Libranza,4119416,165
2025-11-27,Bogota,Tarjeta Visa,814473,126
2025-11-27,Bogota,Credito Consumo,3953740,103
2025-11-27,Bogota,Tarjeta Visa,2518828,156
2025-11-27,Bogota,Tarjeta Visa,1220792,113
2025-11-27,Bogota,Credito Consumo,1719175,151
2025-11-27,Bogota,Credito Consumo,2186325,110
2025-11-27,Bogota,Microcredito,2799789,107
2025-11-27,Bogota,Credito Consumo,2439070,183
2025-11-27,Bogota,Credito Consumo,3581927,190
2025-11-27,Bogota,Credito Consumo,1803009,100
2025-11-27,Bogota,Microcredito,1911015,118
2025-11-27,Bogota,Microcredito,3957545,170
2025-11-27,Bogota,Libranza,2286189,193
2025-11-27,Bogota,Libranza,1714191,155
2025-11-27,Bogota,Credito Consumo,3447019,109
2025-11-27,Bogota,Microcredito,2003380,124
2025-11-27,Bogota,Libranza,1212174,194
2025-11-27,Bogota,Libranza,3918177,159
2025-11-27,Bogota,Microcredito,3461671,131
2025-11-27,Bogota,Credito Consumo,2733624,181
2025-11-27,Bogota,Tarjeta Visa,1688653,103
2025-11-27,Bogota,Tarjeta Visa,4618204,182
2025-11-27,Bogota,Credito Consumo,2772844,193
2025-11-27,Bogota,Microcredito,4271392,176
2025-11-27,Bogota,Microcredito,2079120,131
2025-11-27,Bogota,Microcredito,738309,156
2025-11-27,Bogota,Microcredito,953603,109
2025-11-27,Bogota,Libranza,2583101,141
2025-11-27,Bogota,Microcredito,3792233,103
2025-11-27,Bogota,Libranza,3253610,183
2025-11-27,Bogota,Libranza,4103793,154
2025-11-27,Bogota,Tarjeta Visa,722234,138
2025-11-27,Bogota,Microcredito,2306619,101
2025-11-27,Bogota,Tarjeta Visa,4530215,182
2025-11-27,Bogota,Libranza,4114713,101
2025-11-27,Bogota,Tarjeta Visa,1322801,133
2025-11-27,Bogota,Credito Consumo,4797718,119
2025-11-27,Bogota,Credito Consumo,1135674,135
2025-11-27,Bogota,Microcredito,1116474,182
2025-11-27,Bogota,Tarjeta Visa,899747,154
2025-11-27,Bogota,Libranza,1606600,152
2025-11-27,Bogota,Microcredito,4303514,103
2025-11-27,Bogota,Microcredito,1916706,130
2025-11-27,Bogota,Credito Consumo,748380,167
2025-11-27,Bogota,Credito Consumo,2508545,157
2025-11-27,Bogota,Credito Consumo,911074,124
2025-11-27,Bogota,Tarjeta Visa,1365148,138
2025-11-27,Bogota,Credito Consumo,4235031,120
2025-11-27,Bogota,Microcredito,470427,196
2025-11-27,Bogota,Credito Consumo,3555751,136
2025-11-27,Bogota,Tarjeta Visa,2052403,135
2025-11-27,Bogota,Libranza,4762808,186
2025-11-27,Bogota,Libranza,4696038,181
2025-11-27,Bogota,Credito Consumo,2752724,154
2025-11-27,Bogota,Tarjeta Visa,4894707,148
2025-11-27,Bogota,Tarjeta Visa,1010835,144
2025-11-27,Bogota,Tarjeta Visa,4584534,151
2025-11-27,Bogota,Microcredito,3187963,194
2025-11-27,Bogota,Libranza,4856129,146
2025-11-27,Bogota,Libranza,714255,115
2025-11-27,Bogota,Libranza,1242102,108
2025-11-27,Bogota,Libranza,1157323,168
2025-11-27,Bogota,Libranza,1790300,100
2025-11-27,Bogota,Tarjeta Visa,3801018,194
2025-11-27,Bogota,Microcredito,2012134,114
2025-11-27,Bogota,Credito Consumo,3186195,129
2025-11-27,Bogota,Microcredito,856911,192
2025-11-27,Bogota,Libranza,1699172,135
2025-11-27,Bogota,Tarjeta Visa,2691034,178
2025-11-27,Bogota,Libranza,4569136,116
2025-11-27,Bogota,Tarjeta Visa,1798120,169
2025-11-27,Bogota,Libranza,4353476,182
2025-11-27,Bogota,Libranza,4434629,151
2025-11-27,Bogota,Tarjeta Visa,3156536,131
2025-11-27,Bogota,Tarjeta Visa,2823076,191
2025-11-27,Bogota,Credito Consumo,3613681,152
2025-11-27,Bogota,Tarjeta Visa,2897589,162
2025-11-27,Bogota,Libranza,322942,178
2025-11-27,Bogota,Libranza,1869841,176
2025-11-27,Bogota,Credito Consumo,3143233,143
2025-11-27,Bogota,Libranza,3128128,160
2025-11-27,Bogota,Tarjeta Visa,2665224,188
2025-11-27,Bogota,Credito Consumo,3188489,103
2025-11-27,Bogota,Credito Consumo,4599908,109
2025-11-27,Bogota,Credito Consumo,3840299,165
2025-11-27,Bogota,Libranza,1929083,122
2025-11-27,Bogota,Credito Consumo,4324989,163
2025-11-27,Bogota,Tarjeta Visa,337999,112
2025-11-27,Bogota,Tarjeta Visa,1467273,173
2025-11-27,Bogota,Tarjeta Visa,1182870,124
2025-11-27,Bogota,Credito Consumo,891274,165
2025-11-27,Bogota,Tarjeta Visa,1872844,176
2025-11-27,Bogota,Tarjeta Visa,2677183,176
2025-11-27,Bogota,Libranza,4044010,119
2025-11-27,Bogota,Microcredito,189056,110
2025-11-27,Bogota,Microcredito,2488452,121
2025-11-27,Bogota,Microcredito,1448482,134
2025-11-27,Bogota,Tarjeta Visa,915732,172
2025-11-27,Bogota,Credito Consumo,4917612,158
2025-11-27,Bogota,Credito Consumo,2922697,182
2025-11-27,Bogota,Tarjeta Visa,2201126,165
2025-11-27,Bogota,Tarjeta Visa,4916860,131
2025-11-27,Bogota,Libranza,1879760,134
2025-11-27,Bogota,Credito Consumo,4687625,181
2025-11-27,Bogota,Tarjeta Visa,2561992,165
2025-11-27,Bogota,Tarjeta Visa,2517101,193
2025-11-27,Bogota,Microcredito,860983,118
2025-11-27,Bogota,Credito Consumo,3270517,181
2025-11-27,Bogota,Credito Consumo,4933641,183
2025-11-27,Bogota,Credito Consumo,3368451,104
2025-11-27,Bogota,Libranza,4885986,139
2025-11-27,Bogota,Microcredito,1802225,147
2025-11-27,Bogota,Credito Consumo,1032892,170
2025-11-27,Bogota,Credito Consumo,4807655,123
2025-11-27,Bogota,Microcredito,1126276,139
2025-11-27,Bogota,Tarjeta Visa,2783607,102
2025-11-27,Bogota,Microcredito,136949,152
2025-11-27,Bogota,Microcredito,1008358,150
2025-11-27,Bogota,Tarjeta Visa,623614,130
2025-11-27,Bogota,Microcredito,1290490,151
2025-11-27,Bogota,Tarjeta Visa,957716,178
2025-11-27,Bogota,Microcredito,3280150,151
2025-11-27,Bogota,Tarjeta Visa,2965059,162
2025-11-27,Bogota,Tarjeta Visa,2943805,189
2025-11-27,Bogota,Microcredito,4232580,131
2025-11-27,Bogota,Libranza,3982340,133
2025-11-27,Bogota,Credito Consumo,4903330,168
2025-11-27,Bogota,Tarjeta Visa,615257,117
2025-11-27,Bogota,Libranza,3893945,109
2025-11-27,Bogota,Tarjeta Visa,1158585,132
2025-11-27,Bogota,Credito Consumo,3070123,125
2025-11-27,Bogota,Microcredito,1893789,159
2025-11-27,Bogota,Microcredito,1678236,171
2025-11-27,Bogota,Tarjeta Visa,1031761,155
2025-11-27,Bogota,Microcredito,4279319,138
2025-11-27,Bogota,Credito Consumo,4183463,163
2025-11-27,Bogota,Tarjeta Visa,2786090,187
2025-11-27,Bogota,Tarjeta Visa,1962067,176
2025-11-27,Bogota,Credito Consumo,1187628,106
2025-11-27,Bogota,Libranza,303890,153
2025-11-27,Bogota,Microcredito,4836826,158
2025-11-27,Bogota,Tarjeta Visa,4438021,169
2025-11-27,Bogota,Microcredito,3301286,143
2025-11-27,Bogota,Credito Consumo,2404383,120
2025-11-27,Bogota,Credito Consumo,4945590,110
2025-11-27,Bogota,Credito Consumo,3576681,175
2025-11-27,Bogota,Libranza,1538772,109
2025-11-27,Bogota,Credito Consumo,2619103,114
2025-11-27,Bogota,Credito Consumo,2283928,155
2025-11-27,Bogota,Tarjeta Visa,919585,184
2025-11-27,Bogota,Microcredito,2852257,127
2025-11-27,Bogota,Microcredito,198793,123
2025-11-27,Bogota,Credito Consumo,4791563,145
2025-11-27,Bogota,Microcredito,1543783,111
2025-11-27,Bogota,Microcredito,1258866,162
2025-11-27,Bogota,Libranza,2652972,132
2025-11-27,Bogota,Credito Consumo,2953144,112
2025-11-27,Bogota,Tarjeta Visa,624492,165
2025-11-27,Bogota,Microcredito,1389025,166
2025-11-27,Bogota,Tarjeta Visa,4324811,124
2025-11-27,Bogota,Libranza,4926516,195
2025-11-27,Bogota,Credito Consumo,1773964,123
2025-11-27,Bogota,Tarjeta Visa,4341885,138
2025-11-27,Bogota,Tarjeta Visa,1109832,177
2025-11-27,Bogota,Tarjeta Visa,4875087,149
2025-11-27,Bogota,Libranza,4173195,104
2025-11-27,Bogota,Libranza,2491782,106
2025-11-27,Bogota,Libranza,3310550,144
2025-11-27,Bogota,Microcredito,3252994,150
2025-11-27,Bogota,Microcredito,2830752,111
2025-11-27,Bogota,Libranza,3183056,184
2025-11-27,Bogota,Microcredito,3795705,125
2025-11-27,Bogota,Tarjeta Visa,3610891,127
2025-11-27,Bogota,Libranza,1067363,148
2025-11-27,Bogota,Microcredito,2212172,176
